id,question_en,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
57274b35f1498d1400e8f5d4,What are private secondary schools in Germany called?,"{'text': ['Ergänzungsschulen'], 'answer_start': [0]}",Ergänzungsschulen,Ergänzungsschulen,True,True,,,,en
57274b35f1498d1400e8f5d5,What types of schools are most ergänzungsschulen?,"{'text': ['vocational'], 'answer_start': [260]}",Vocational schools,vocational,True,True,,,,en
57274b35f1498d1400e8f5d6,How are ergänzungsschulen funded?,"{'text': ['tuition'], 'answer_start': [494]}",Student fees,tuition,True,False,nl,en,nl,nl
57274b35f1498d1400e8f5d7,"Along with private individuals and organizations, what groups sometimes runs ergänzungsschulen?","{'text': ['religious'], 'answer_start': [145]}",religious groups,religious,True,True,,,,en
57274beff1498d1400e8f5e4,What is the term for an Indian private school?,"{'text': ['independent schools'], 'answer_start': [37]}",Independent School,independent schools,True,False,nl,en,nl,nl
57274beff1498d1400e8f5e5,"Along with the CISCE and NENBSE, what is a notable Examination Board in multiple Indian states?","{'text': ['CBSE'], 'answer_start': [991]}",CBSE,CBSE,True,True,,,,en
57274beff1498d1400e8f5e6,How many Examination Boards exist in India?,"{'text': ['30'], 'answer_start': [803]}",30,30,False,True,,,,en
57274beff1498d1400e8f5e7,What body in India provides policy directions to schools?,"{'text': ['union government'], 'answer_start': [607]}",Union Government,union government,True,True,,,,en
5727515f708984140094dc11,What South African law recognized two types of schools?,"{'text': ['South African Schools Act'], 'answer_start': [296]}",South African Schools Act of 1996,South African Schools Act,True,True,,,,en
5727515f708984140094dc12,In what year was the South African Schools Act passed?,"{'text': ['1996'], 'answer_start': [325]}",1996,1996,False,True,,,,en
5727515f708984140094dc13,"Along with public schools, what type of school was recognized under the South African Schools Act?","{'text': ['independent'], 'answer_start': [401]}",Independent schools,independent,True,True,,,,en
5727515f708984140094dc14,"In South Africa, along with privately governed schools, what schools are classified as independent?","{'text': ['traditional private'], 'answer_start': [430]}",Traditional private schools and schools which are privately governed.,traditional private,True,True,,,,en
5727515f708984140094dc15,In what century did missionaries notably establish church schools in South Africa?,"{'text': ['nineteenth'], 'answer_start': [121]}",nineteenth century,nineteenth,True,True,,,,en
57275409708984140094dc35,"After apartheid, what types of schools are referred to as ""Model C"" schools?","{'text': ['government schools formerly reserved for white children'], 'answer_start': [379]}","subject
state-run schools for white students",government schools formerly reserved for white children,True,False,en,en,en,en
57275409708984140094dc36,How do academic results in former Model C schools compare to other schools?,"{'text': ['better'], 'answer_start': [467]}",better academic results,better,True,True,,,,en
57275409708984140094dc37,How do the fees at former Model C schools compare to those at other schools?,"{'text': ['much higher'], 'answer_start': [808]}",higher fees,much higher,True,False,en,en,en,en
572757bef1498d1400e8f690,What court case desegregated schools in the United States?,"{'text': ['Brown v. Board of Education of Topeka'], 'answer_start': [87]}",Brown v. Board of Education of Topeka,Brown v. Board of Education of Topeka,True,True,,,,en
572757bef1498d1400e8f691,What is a derogatory term for the Christian academies that arose in the wake of school desegregation?,"{'text': ['segregation academies'], 'answer_start': [584]}",Nativist schools,segregation academies,True,False,en,sw,en,en
572757bef1498d1400e8f692,In what part of the United States did many students migrate to Christian academies during the desegregation period?,"{'text': ['South'], 'answer_start': [288]}",South Carolina,South,True,True,,,,en
572757bef1498d1400e8f693,What was the primary race of students attending Christian academies after the Brown decision?,"{'text': ['white'], 'answer_start': [300]}",white,white,True,True,,,,en
572757bef1498d1400e8f694,School desegregation in the United States led to an increased number of students of what ethnicity in public schools?,"{'text': ['African-American'], 'answer_start': [409]}",African-American,African-American,True,True,,,,en
5727aec03acd2414000de991,What is the major US city that the is the university located?,"{'text': ['Boston'], 'answer_start': [154]}",Boston,Boston,True,True,,,,en
5727aec03acd2414000de992,What is the size of the school's endowment?,"{'text': ['$37.6 billion'], 'answer_start': [548]}",$37.6 billion,$37.6 billion,True,True,,,,en
5727aec03acd2414000de993,What river is located in the vicinity of the school?,"{'text': ['Charles'], 'answer_start': [401]}",Charles River,Charles,True,True,,,,en
5727aec03acd2414000de994,How many academic units make up the school?,"{'text': ['eleven'], 'answer_start': [33]}","subject
Ten",eleven,True,False,en,en,en,en
5727aec03acd2414000de995,What is the name of the area that the main campus is centered in Cambridge?,"{'text': ['Harvard Yard'], 'answer_start': [228]}",Harvard Yard,Harvard Yard,True,True,,,,en
5727cc15ff5b5019007d9576,Where is Harvard stadium located?,"{'text': ['Allston'], 'answer_start': [181]}",Harvard Stadium is located on a 358-acre (145 ha) campus opposite the Cambridge campus in Allston.,Allston,True,True,,,,en
5727cc15ff5b5019007d9577,What is the name of the bridge that joins parts of the campus of the Charles River?,"{'text': ['John W. Weeks Bridge'], 'answer_start': [194]}",John W. Weeks Bridge,John W. Weeks Bridge,True,True,,,,en
5727cc15ff5b5019007d9578,"Where are the Harvard medical, Dental and school of Public Health located?","{'text': ['Longwood Medical and Academic Area'], 'answer_start': [438]}","Harvard Medical School, Harvard School of Dental Medicine, Harvard School of Public Health",Longwood Medical and Academic Area,True,False,en,en,en,en
5727d0f73acd2414000ded13,When was the divestment from South Africa movement?,"{'text': ['late 1980s'], 'answer_start': [56]}",late 1980s,late 1980s,True,True,,,,en
5727d0f73acd2414000ded14,What South African Vice Consul did Harvard students blockade the speech of?,"{'text': ['Duke Kent-Brown'], 'answer_start': [192]}",Duke Kent-Brown,Duke Kent-Brown,True,True,,,,en
5727d0f73acd2414000ded15,By how much did Harvard management reduce its South Africa holdings in response to pressure?,"{'text': ['$230 million'], 'answer_start': [503]}",$230 million,$230 million,True,True,,,,en
5727d1c93acd2414000ded3f,What is the applicant admission rate for class of 2019?,"{'text': ['5.3%'], 'answer_start': [144]}",5.3%,5.3%,False,True,,,,en
5727d1c93acd2414000ded40,In what year did Harvard end its early admission program?,"{'text': ['2007'], 'answer_start': [324]}",2007,2007,False,True,,,,en
5727d1c93acd2414000ded41,Why did Harvard end its early admission program?,"{'text': ['believed to disadvantage low-income and under-represented minority applicants'], 'answer_start': [348]}",low-income and under-represented minority applicants,believed to disadvantage low-income and under-represented minority applicants,True,False,en,en,en,en
5727d1c93acd2414000ded42,In what year was an early admission program reintroduced?,"{'text': ['2016'], 'answer_start': [483]}",2016,2016,False,True,,,,en
5727de862ca10214002d9860,What UN secretary went to Harvard?,"{'text': ['Ban Ki-moon'], 'answer_start': [33]}",Ban Ki-moon,Ban Ki-moon,True,True,,,,en
5727de862ca10214002d9861,What Columbia President went to Harvard?,"{'text': ['Juan Manuel Santos'], 'answer_start': [297]}",Juan Manuel Santos,Juan Manuel Santos,True,True,,,,en
5727de862ca10214002d9862,Who is the Costa Rican President that went to Harvard?,"{'text': ['José María Figueres'], 'answer_start': [339]}",José María Figueres,José María Figueres,True,True,,,,en
5727de862ca10214002d9863,What Harvard Alumni was the Palestine Prime Minister?,"{'text': ['Benjamin Netanyahu'], 'answer_start': [809]}",Benazir Bhutto,Benjamin Netanyahu,True,False,it,ur,it,it
5727c94bff5b5019007d954a,Which Florida city has the biggest population?,"{'text': ['Jacksonville'], 'answer_start': [0]}",Jacksonville,Jacksonville,True,True,,,,en
5727c94bff5b5019007d954b,What was the population Jacksonville city as of 2010?,"{'text': ['1,345,596'], 'answer_start': [608]}","853,382","1,345,596",False,False,,,,en
5727c94bff5b5019007d954c,"Based on population alone, what is Jacksonville's ranking in the United States?","{'text': ['12th'], 'answer_start': [472]}",12,12th,False,False,,,,en
5727c94bff5b5019007d954d,In which county does Jacksonville reside?,"{'text': ['Duval County'], 'answer_start': [164]}",Duval County,Duval County,True,True,,,,en
5727c94bff5b5019007d954e,What year did consolidation cause Jacksonville to become part of Duval County?,"{'text': ['1968'], 'answer_start': [225]}",1968,1968,False,True,,,,en
5727cb4b2ca10214002d9676,What river runs alongside Jacksonville?,"{'text': ['St. Johns River'], 'answer_start': [99]}",St. Johns River,St. Johns River,True,True,,,,en
5727cb4b2ca10214002d9677,How far is Jacksonville from Miami?,"{'text': ['340 miles'], 'answer_start': [181]}",340 miles (550 km),340 miles,True,True,,,,en
5727cb4b2ca10214002d9678,What is the name of the French colony established in 1564?,"{'text': ['Fort Caroline'], 'answer_start': [398]}",Fort Caroline,Fort Caroline,True,True,,,,en
5727cb4b2ca10214002d9679,"Prior to the arrival of the French, the area now known as Jacksonville was previously inhabited by what people?","{'text': ['the Timucua'], 'answer_start': [329]}",Timucua people,the Timucua,True,False,ro,en,ro,ro
5727cb4b2ca10214002d967a,What historical figure was Jacksonville named after?,"{'text': ['Andrew Jackson'], 'answer_start': [786]}",Andrew Jackson,Andrew Jackson,True,True,,,,en
57280fd3ff5b5019007d9c26,Who mapped the St. Johns River in 1562?,"{'text': ['Jean Ribault'], 'answer_start': [25]}",Jean Ribault,Jean Ribault,True,True,,,,en
57280fd3ff5b5019007d9c27,For what nation did Ribault initially claim what is now Jacksonville?,"{'text': ['France'], 'answer_start': [235]}",France,France,True,True,,,,en
57280fd3ff5b5019007d9c28,Who led the attack of the French colony in 1565?,"{'text': ['Pedro Menéndez de Avilés'], 'answer_start': [422]}",Philip II of Spain,Pedro Menéndez de Avilés,True,False,en,en,en,en
57280fd3ff5b5019007d9c29,What was Fort Caroline renamed to after the Spanish attack?,"{'text': ['San Mateo'], 'answer_start': [731]}",San Mateo,San Mateo,True,True,,,,en
57280fd3ff5b5019007d9c2a,Which fort was rebuilt in 1964?,"{'text': ['Fort Caroline'], 'answer_start': [885]}",Fort Caroline,Fort Caroline,True,True,,,,en
57281ab63acd2414000df493,What drove residents to quieter suburban housing?,"{'text': ['highways'], 'answer_start': [152]}",The construction of highways,highways,True,True,,,,en
57281ab63acd2414000df494,What was the white population of Jacksonville as of 2010?,"{'text': ['55.1%'], 'answer_start': [812]}",55.1%,55.1%,False,True,,,,en
57281ab63acd2414000df495,What term referred to middle class citizens leaving the suburbs?,"{'text': ['white flight'], 'answer_start': [647]}",White Flight,white flight,True,True,,,,en
57281ab63acd2414000df496,Who was responsible for the new building projects in Jacksonville?,"{'text': ['Mayor W. Haydon Burns'], 'answer_start': [384]}",Mayor W. Haydon Burns,Mayor W. Haydon Burns,True,True,,,,en
57281ab63acd2414000df497,Jacksonville began to suffer and decline after what major world event?,"{'text': ['World War II'], 'answer_start': [118]}",World War II,World War II,True,True,,,,en
572824f13acd2414000df58f,What storm had the most significant impact on Jacksonville?,"{'text': ['Hurricane Dora'], 'answer_start': [534]}",Hurricane Dora,Hurricane Dora,True,True,,,,en
572824f13acd2414000df590,How fast were the winds around St. Augustine in the 1964 hurricane?,"{'text': ['110 mph'], 'answer_start': [719]}",110 mph,110 mph,True,True,,,,en
572824f13acd2414000df591,What was the name of the storm that hit Jacksonville in May of 2012?,"{'text': ['Tropical Storm Beryl'], 'answer_start': [1528]}",Hurricane Beryl,Tropical Storm Beryl,True,False,en,tr,en,en
572824f13acd2414000df592,What is the scale used to measure the strength of hurricanes called?,"{'text': ['Saffir-Simpson Scale'], 'answer_start': [776]}",Saffir-Simpson Scale,Saffir-Simpson Scale,True,True,,,,en
572824f13acd2414000df593,In what year did a tropical storm cause a four day loss of power to Jacksonville?,"{'text': ['2008'], 'answer_start': [837]}",Fay,2008,True,False,so,ur,so,so
572a1046af94a219006aa78d,What did Stiglitz present in 2009 regarding global inequality?,"{'text': ['evidence'], 'answer_start': [36]}",Economic Growth,evidence,True,False,en,en,en,en
